player_id,season,week,season_type,passing_epa,completions,attempts,passing_yards,passing_tds,interceptions
00-0033106,2023,6,REG,17.925804,30,44,353.0,2,0.0
00-0033106,2023,7,REG,-12.379357,33,53,284.0,0,1.0
00-0033106,2023,8,REG,2.3991141,26,37,272.0,1,1.0
00-0033110,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033110,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033118,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033217,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033217,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033217,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033217,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033217,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033217,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033246,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033246,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033246,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033251,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033251,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033251,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033251,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033251,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033251,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033251,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033275,2023,6,REG,-14.264403,18,34,192.0,0,2.0
00-0033275,2023,7,REG,-3.330077,15,32,178.0,0,1.0
00-0033275,2023,8,REG,-5.6883407,15,31,248.0,1,2.0
00-0033280,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033280,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033280,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033280,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033280,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033280,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033280,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033280,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033282,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033288,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033292,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033292,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033293,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033293,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033293,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033293,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033293,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033296,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033307,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033308,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033357,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033357,2023,2,REG,0.5803323,1,1,8.0,0,0.0
00-0033357,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033357,2023,4,REG,-0.3197493,1,1,13.0,0,0.0
00-0033357,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033357,2023,6,REG,0.08685685,1,1,4.0,0,0.0
00-0033357,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033357,2023,8,REG,2.5955791,1,2,44.0,0,0.0
00-0033357,2023,9,REG,0.8065087,1,1,3.0,1,0.0
00-0033376,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033376,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033376,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033439,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033439,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033439,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033439,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033466,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033466,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033466,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033466,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033466,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033466,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033466,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033526,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033536,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033536,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033536,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033537,2023,1,REG,-10.871305,16,29,154.0,1,1.0
00-0033537,2023,2,REG,-15.953177,22,40,235.0,1,1.0
00-0033537,2023,3,REG,12.508117,27,33,289.0,2,0.0
00-0033537,2023,7,REG,-5.875724,1,5,5.0,0,1.0
00-0033537,2023,9,REG,1.4342773,19,30,219.0,2,0.0
00-0033553,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033553,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033553,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033553,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033553,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033555,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033557,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033572,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033572,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033572,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033572,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033572,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033591,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033591,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033591,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033591,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033662,2023,1,REG,-2.601654,0,1,0.0,0,0.0
00-0033662,2023,4,REG,1.576988,2,2,20.0,0,0.0
00-0033662,2023,5,REG,-1.4217073,2,2,8.0,0,0.0
00-0033662,2023,8,REG,-2.3172529,2,3,3.0,0,0.0
00-0033699,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033699,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033699,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033699,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033699,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033757,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033757,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033757,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033757,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033757,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033757,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033854,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033857,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033857,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033857,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033857,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033857,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033857,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033857,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033858,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033858,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033858,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033858,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033858,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033858,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033858,2023,8,REG,-0.86183035,0,1,0.0,0,0.0
00-0033858,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033869,2023,4,REG,-1.1255575,3,5,18.0,0,0.0
00-0033869,2023,8,REG,-7.6417146,15,27,138.0,1,2.0
00-0033873,2023,1,REG,-6.453613,21,39,226.0,2,1.0
00-0033873,2023,2,REG,10.558776,29,41,305.0,2,1.0
00-0033873,2023,3,REG,20.91733,24,33,272.0,3,0.0
00-0033873,2023,4,REG,0.63265085,18,30,203.0,1,2.0
00-0033873,2023,5,REG,14.760243,31,41,281.0,2,0.0
00-0033873,2023,6,REG,4.571162,30,40,306.0,1,1.0
00-0033873,2023,7,REG,22.319954,32,42,424.0,4,1.0
00-0033873,2023,8,REG,-10.966319,24,38,240.0,0,2.0
00-0033873,2023,9,REG,1.3612226,20,30,185.0,2,0.0
00-0033881,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033881,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033881,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033881,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033881,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033881,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033881,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033881,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033885,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033891,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033891,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033891,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033893,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033895,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033895,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033895,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033895,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033895,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033895,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033895,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033897,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033906,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033906,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033906,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033906,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033906,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033906,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033908,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033908,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033908,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033908,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033908,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033921,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033921,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033921,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033921,2023,4,REG,-0.71117306,0,1,0.0,0,0.0
00-0033921,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033921,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033921,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033921,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033923,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0033923,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033923,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033923,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033923,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033923,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033925,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033925,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033925,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033925,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033925,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033936,2023,3,REG,0.42687327,2,2,9.0,0,0.0
00-0033936,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033943,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033943,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033943,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0033943,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0033943,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0033943,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033943,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033948,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0033948,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0033948,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0033948,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0033948,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0033949,2023,1,REG,-9.239668,21,30,132.0,0,0.0
00-0033949,2023,2,REG,7.4308853,21,31,228.0,1,0.0
00-0033949,2023,3,REG,4.5606313,17,21,189.0,1,0.0
00-0033949,2023,4,REG,3.898311,28,41,265.0,2,0.0
00-0033949,2023,5,REG,-15.651534,15,32,166.0,2,2.0
00-0033949,2023,6,REG,-17.462166,21,41,235.0,0,1.0
00-0033949,2023,7,REG,-12.358148,19,33,146.0,0,0.0
00-0033949,2023,8,REG,-8.7447195,25,37,208.0,2,2.0
00-0033949,2023,9,REG,-4.9695754,20,30,158.0,2,0.0
00-0033958,2023,7,REG,-0.09442649,0,0,0.0,0,0.0
00-0034054,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034054,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034054,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034073,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034073,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034115,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034115,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034115,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034159,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034159,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034159,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034159,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034171,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034184,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034208,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034208,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034208,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034208,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034208,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034270,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034272,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034279,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034279,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034286,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034286,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034297,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034297,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034297,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034297,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034297,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034297,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034317,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034317,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034317,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034317,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034348,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034351,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034364,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034364,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034364,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034364,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034364,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034364,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034365,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034365,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034365,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034383,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034386,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034401,2023,3,REG,4.690234,2,2,67.0,1,0.0
00-0034401,2023,6,REG,-8.976948,0,1,0.0,0,1.0
00-0034407,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034407,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034407,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034407,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034407,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034414,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034414,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034414,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034414,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034418,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034418,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034418,2023,7,REG,-1.3574524,0,0,0.0,0,0.0
00-0034418,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034418,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034419,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034433,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034433,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034437,2023,7,REG,2.564376,1,1,13.0,0,0.0
00-0034487,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034487,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034487,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034487,2023,7,REG,0.0,0,0,0.0,0,0.0
00-0034487,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034490,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,1,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,8,REG,0.0,0,0,0.0,0,0.0
00-0034521,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034575,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034577,2023,2,REG,0.0,0,0,0.0,0,0.0
00-0034577,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034577,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034613,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034613,2023,4,REG,0.0,0,0,0.0,0,0.0
00-0034613,2023,9,REG,0.0,0,0,0.0,0,0.0
00-0034646,2023,3,REG,0.0,0,0,0.0,0,0.0
00-0034646,2023,5,REG,0.0,0,0,0.0,0,0.0
00-0034646,2023,6,REG,0.0,0,0,0.0,0,0.0
00-0034646,2023,7,REG,0.0,0,0,0.0,0,0.0
